From;To;Type;Through;start_x;start_y;stop_x;stop_y;adjacency_rule_name;Comment

11688;8592;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
11688;5233;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
9703;5233;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
6749;5233;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
11707;5233;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
11707;8618;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
13218;8618;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
9719;8618;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
6764;8618;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
3761;8618;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
3761;5258;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
758;5258;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
758;8698;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
11710;8698;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
11710;5284;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
9689;5284;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
6734;5284;impassable;-1;2744;1328;2744;1328;;Spanish;North-Atlantic;Coast;;
12070;6884;impassable;-1;2744;1328;2744;1328;;Spanish;Gibraltar-Strait;Coast;;
12070;9765;impassable;-1;2744;1328;2744;1328;;Spanish;Gibraltar-Strait;Coast;;
12070;6880;impassable;-1;2744;1328;2744;1328;;Spanish;Gibraltar-Strait;Coast;;
12070;5382;impassable;-1;2744;1328;2744;1328;;Spanish;Gibraltar-Strait;Coast;;
9815;5382;impassable;-1;2744;1328;2744;1328;;Spanish;Gibraltar-Strait;Coast;;
4080;5382;impassable;-1;2744;1328;2744;1328;;Spanish;Gibraltar-Strait;Coast;;
1048;5382;impassable;-1;2744;1328;2744;1328;;Spanish;Gibraltar-Strait;Coast;;

10113;1194;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
10113;10013;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
12087;10013;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
4199;10013;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
4199;4097;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
7215;4097;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
12100;4097;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
12100;1111;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
12100;989;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
12857;7203;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
12857;5046;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
8111;5046;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
4920;5046;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
10875;7992;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
8244;5036;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
8244;2080;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
8244;10948;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;
8244;5139;impassable;-1;-1;-1;-1;-1;;SPAIN-AFRICA;;;;

11673;6734;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
11673;9686;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
9686;6921;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
6921;11675;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
11675;3892;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
3892;11840;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
3892;3725;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
3892;920;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
877;920;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
877;6907;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
877;874;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
845;874;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
938;874;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
938;9770;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
3969;9770;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
3969;9839;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
3969;9877;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
9877;3926;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
6902;3926;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
6902;3886;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
11851;3886;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
11851;3846;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
11851;9819;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
3940;9819;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
3940;6884;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
12070;6884;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
9765;12070;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
6880;12070;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;
6941;874;impassable;-1;-1;-1;-1;-1;;SPAIN-PORTUGAL;;;;

9853;9824;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
9853;11779;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
11779;6915;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
6915;3898;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
3898;6931;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
3898;3915;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
3915;3899;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
9882;3899;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
9882;899;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
9882;915;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
9884;915;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
9884;11838;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
11697;11838;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
11697;3931;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
743;3931;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
743;3737;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;
743;6756;impassable;-1;-1;-1;-1;-1;;Spain-France;;;;

13228;4135;impassable;-1;-1;-1;-1;-1;;SPR-GIBRALTAR;;;;
10094;4135;impassable;-1;-1;-1;-1;-1;;SPR-GIBRALTAR;;;;
7153;4135;impassable;-1;-1;-1;-1;-1;;SPR-GIBRALTAR;;;;

3761;6521;sea;;-1;-1;-1;-1;;Berlin-Madrid;;;;
6955;11666;sea;;-1;-1;-1;-1;;Vienna-Madrid;;;;

5014;1822;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
6826;1822;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
6826;4943;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
6826;5098;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
10793;5098;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
12855;5098;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
12855;829;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
78;829;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
78;10774;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
78;7953;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
12726;7953;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
2089;7953;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;
2089;5005;impassable;-1;-1;-1;-1;-1;;IRQ-PER;;;;

5102;12789;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
4407;12789;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12724;12789;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12724;8126;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
1999;8126;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
1999;4937;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10726;4937;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7294;4559;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7294;1319;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7294;12841;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
2067;5072;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12819;5072;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
11972;5072;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
11972;10763;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
11972;4325;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
11972;1010;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
4431;1010;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
4141;1010;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
4141;9939;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10304;9939;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10822;9939;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10822;1474;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10822;10006;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10822;4896;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10822;12414;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10304;12414;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
4041;12414;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
4041;5030;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7948;5030;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7948;7596;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7948;8072;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10144;8072;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7418;8072;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7406;12408;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
5092;12408;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
5092;4547;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
5092;1603;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
5092;6932;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12713;6932;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
5007;6932;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
1575;6932;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
1575;11931;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7571;11931;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7571;4606;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
1180;4606;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
1180;1139;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
1180;7074;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10421;7074;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10421;4058;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
4538;4058;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
4538;12062;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12078;12062;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12078;4093;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12078;10053;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
1203;10053;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
1027;10053;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
1027;4208;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10480;4208;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10480;6828;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10480;1137;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10480;1590;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12432;1590;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7158;1590;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7158;828;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12403;828;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12403;7545;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7048;7545;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
7048;4612;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12331;4612;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12331;12448;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
12408;7418;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
10726;4559;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;
5072;7294;impassable;-1;-1;-1;-1;-1;;CHINA-JAP;;;;

5087;10821;impassable;-1;-1;-1;-1;-1;;CHINA-RAJ;;;;
1970;10821;impassable;-1;-1;-1;-1;-1;;CHINA-RAJ;;;;
1970;5042;impassable;-1;-1;-1;-1;-1;;CHINA-RAJ;;;;
8112;5042;impassable;-1;-1;-1;-1;-1;;CHINA-RAJ;;;;
4973;5042;impassable;-1;-1;-1;-1;-1;;CHINA-RAJ;;;;

4923;1766;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
1840;1703;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
1840;12526;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
4845;12526;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
4845;12601;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
10619;12601;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
12529;12601;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
7866;12601;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
7866;7850;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
1783;7850;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
10674;4709;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
10674;12656;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
4788;12656;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
4788;10839;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
4788;12671;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
7737;12671;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
7808;12671;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
7808;12598;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
1855;12598;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
10560;12598;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
10560;4843;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
1781;4843;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
1781;1778;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
1781;7727;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
4786;7727;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
4786;4783;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
10689;4783;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
10689;10899;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
10558;10899;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
10558;7803;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
10558;12880;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
12539;12880;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
12539;10629;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
1853;10629;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
1853;12609;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
1723;12609;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
1723;12331;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;
4655;12331;impassable;-1;-1;-1;-1;-1;;CHINA-SOV;;;;

6061;6092;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
6061;9064;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
6061;11104;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
3069;11104;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
3069;9128;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
167;9128;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
167;11169;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
203;11169;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
203;9191;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
11130;9191;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
11130;9191;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
11130;6107;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
11130;3058;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;
11130;3082;impassable;-1;-1;-1;-1;-1;;FIN-NOR;;;;

6183;9116;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
9116;11142;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
9116;9140;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
3097;6092;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
3097;9116;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
3097;6183;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
3158;6183;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6128;6183;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6128;11085;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6128;74;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
11030;11085;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
11030;197;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
3156;197;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
3156;9158;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6045;9158;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6045;9074;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
3073;9074;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
3073;6175;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6134;6175;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
7;6175;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
7;6098;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
7;80;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
3185;80;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6210;80;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6210;2998;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6210;11156;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
9181;11156;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
9181;11046;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
9181;3133;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
3030;3133;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
3030;3187;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
139;3187;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
139;6150;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
139;3050;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
52;3050;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
52;11162;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6082;11162;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6082;9206;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;
6186;9206;impassable;-1;-1;-1;-1;-1;;FIN-SOV;;;;

12251;10321;sea;8313;-1;-1;-1;-1;;Andaman
7413;1419;sea;5294;-1;-1;-1;-1;;Moluccas
10141;1419;sea;5267;-1;-1;-1;-1;;Moluccas
480;9431;sea;8621;-1;-1;-1;-1;;Netherlands outlier
8857;2284;sea;7617;1560;1009;1556;1016;PANAMA_CANAL;Panama
2729;2408;sea;6257;2949;1598;2962;1612;KIEL_CANAL;Kiel
5388;803;sea;1155;-1;-1;-1;-1;SUEZ_CANAL;Suez
299;211;sea;2282;-1;-1;-1;-1;;Småland-Öland
6345;6287;sea;2382;-1;-1;-1;-1;;Skåne-Sjaelland
3260;3325;sea;2408;-1;-1;-1;-1;;Sjaelland-Fyn
3374;13260;sea;2408;2971;1622;2973;1620;;SdFyn-Langeland
13260;13261;sea;2408;2975;1619;2977;1618;;Langeland-Lolland
13261;3305;sea;2408;2987;1617;2989;1619;;Lolland-Själland
3277;3325;sea;2408;-1;-1;-1;-1;;Fyn-Jylland
3325;13259;sea;2408;-1;-1;-1;-1;;Fyn-Samsö
6364;13259;sea;2408;2965;1642;2968;1641;;Jylland-Samsö
11251;13258;sea;2408;2954;1621;2956;1621;;Sönderjylland-Als
11251;3325;sea;2408;2956;1628;2960;1629;;Fyn-SdrJylland
9388;13257;sea;2358;3010;1608;3012;1609;;Stralsund-Rügen
83;185;sea;1885;-1;-1;-1;-1;;Estonia-Ösel
185;6201;sea;1885;-1;-1;-1;-1;;Ösel-Dagö
83;6201;sea;1660;-1;-1;-1;-1;;Dagö-Estonia
6891;3838;sea;5579;-1;-1;-1;-1;;Sardinia-Corsica
9990;4159;sea;5681;-1;-1;-1;-1;;Calabria-Sicily
9793;9845;sea;8871;-1;-1;-1;-1;;Menorca-Mallorca
12299;12113;sea;5539;-1;-1;-1;-1;;Singapore-Batam
7396;1401;sea;5615;-1;-1;-1;-1;;Bangka Belitung-Sumatra
1342;10279;sea;2737;-1;-1;-1;-1;;Java-Sumatra
7396;4211;sea;4225;-1;-1;-1;-1;;Bangka-Belitung
7290;13412;sea;9081;-1;-1;-1;-1;;NZ Samoa 
1460;12126;sea;812;-1;-1;-1;-1;;Tanahbala-Sumatra
12126;1428;sea;812;-1;-1;-1;-1;;Tanahbala-Siberut
12126;13397;sea;812;-1;-1;-1;-1;;Tanahbala-Other Island 
4306;4608;sea;5666;-1;-1;-1;-1;;Soerbaja-Madura
7654;4273;sea;2239;-1;-1;-1;-1;;Java-Bali
7293;13386;sea;2239;-1;-1;-1;-1;;Bali-Lombok
7293;13388;sea;2239;-1;-1;-1;-1;;Lombok-W.Nusa Tenggara
13391;1298;sea;2124;-1;-1;-1;-1;;West Nusa Tenggara-East Nusa Tenggara
13393;10219;sea;5414;-1;-1;-1;-1;;East Nusa Tenggara-Pulau Alor
13393;12151;sea;5414;-1;-1;-1;-1;;East Nusa Tenggara-Pulau Alor 2 
13394;10219;sea;5414;-1;-1;-1;-1;;East Nusa Tenggara-Pulau Alor 3 
12444;10222;sea;5515;-1;-1;-1;-1;;Sulawesi-Pulau Buton
1293;4269;sea;8751;-1;-1;-1;-1;;Surigao-Leyte
1311;4228;sea;2856;-1;-1;-1;-1;;San Bernardino Strait
4288;1221;sea;2876;-1;-1;-1;-1;;Mindoro-Batangas
4228;7307;sea;2876;-1;-1;-1;-1;;Ticao Pass
10302;1261;sea;2876;-1;-1;-1;-1;;Panay-Negros
10186;12153;sea;8751;-1;-1;-1;-1;;Negros-Cebu
7385;12153;sea;8751;-1;-1;-1;-1;;Bohol-Cebu
